system:index,Bioregions,OBJECTID,OBJECTID_1,Shape_Area,Shape_Leng,pop_den_2000,pop_den_2005,pop_den_2010,pop_den_2015,pop_den_2020,grid_id
00000000000000004a05,NA24,126,127,5.87464319123E11,5327422.291,2.2111634100533992,2.202930261700332,2.194803277567614,2.186780404,2.178859761798347,18950
00000000000000004a06,NA24,126,127,5.87464319123E11,5327422.291,10.348835932783125,10.335551555329126,10.322284476667415,10.309034388041358,10.295801048534583,18951
00000000000000004a07,NA24,126,127,5.87464319123E11,5327422.291,20.03152803373531,20.00581462182923,19.980134408069272,19.954486925892493,19.928872468085107,18952
00000000000000004a08,NA24,126,127,5.87464319123E11,5327422.291,27.70014588118057,27.66353104,27.626971934604466,27.590468010626076,27.554018768485484,18953
00000000000000004a09,NA24,126,127,5.87464319123E11,5327422.291,13.508090929224572,13.490751282008672,13.473433887821503,13.456138958647792,13.438865928528864,18954
00000000000000004a0a,NA24,126,127,5.87464319123E11,5327422.291,41.00674204930835,40.95410514751386,40.901534294916516,40.84903055283873,40.79659470393398,18955
00000000000000004a0b,NA24,126,127,5.87464319123E11,5327422.291,8.075577187475336,8.065211102214775,8.054858263859904,8.044518688284356,8.034192490614814,18956
00000000000000004a0c,NA24,126,127,5.87464319123E11,5327422.291,75.885365,75.79791997604028,75.71061924143466,75.62346222346419,75.53645298,18957
00000000000000004a0d,NA24,126,127,5.87464319123E11,5327422.291,24.85764063480549,24.907520447776697,24.95760385714426,25.00789371008109,25.058388965725896,18958
00000000000000004a0e,NA24,126,127,5.87464319123E11,5327422.291,43.79011546364306,43.914436979471326,44.03932541273335,44.16478382358523,44.290817949850826,18959
00000000000000004a0f,NA24,126,127,5.87464319123E11,5327422.291,8.165412661286885,8.192221898461533,8.219119134834427,8.246104666622813,8.273178830910584,18960
00000000000000004a10,NA24,126,127,5.87464319123E11,5327422.291,14.748973103209554,14.797396099988823,14.845977890341493,14.894719556565054,14.943621213283278,18961
00000000000000004a11,NA24,126,127,5.87464319123E11,5327422.291,12.630427095874328,12.671894615377902,12.713498547792861,12.755238621073467,12.797115929673858,18962
00000000000000004a12,NA24,126,127,5.87464319123E11,5327422.291,9.317715090444644,9.348306503439353,9.378998533664639,9.409791044,9.440684751688854,18963
00000000000000004a13,NA24,126,127,5.87464319123E11,5327422.291,12.936215465656717,13.154005699754185,13.385641060371404,13.63215052741567,13.894640022634794,18964
00000000000000004a14,NA24,126,127,5.87464319123E11,5327422.291,21.256237246212248,22.846048269761155,24.55491913659657,26.391765669934955,28.366173272166023,18965
00000000000000004a15,NA24,126,127,5.87464319123E11,5327422.291,9.437332899199669,10.144127416347903,10.90385609955174,11.720483531176031,12.598271326998168,18966
00000000000000004a16,NA24,126,127,5.87464319123E11,5327422.291,33.46360922565933,35.969813876535724,38.66371884839485,41.55937935514322,44.671904636695956,18967
00000000000000004a17,NA24,126,127,5.87464319123E11,5327422.291,29.283597954630878,31.47664660176775,33.83393560996528,36.36776520405835,39.09135640007782,18968
00000000000000004a18,NA24,126,127,5.87464319123E11,5327422.291,38.15492799371583,40.305650111080936,42.58225253447077,44.992410920028604,47.544289780189274,18969
00000000000000004a19,NA24,126,127,5.87464319123E11,5327422.291,33.188190533529436,34.84068058725883,36.57545056279592,38.39659786,40.30842248641631,18970
00000000000000004a1a,NA24,126,127,5.87464319123E11,5327422.291,58.46533551078286,61.37641255283895,64.43243720626694,67.64062575497789,71.00855477136206,18971
00000000000000004a1b,NA24,126,127,5.87464319123E11,5327422.291,23.006251999598174,24.151767833867893,25.35432132802899,26.616751072223693,27.94203925769916,18972
00000000000000004a1c,NA24,126,127,5.87464319123E11,5327422.291,18.242238811180922,19.150547643416566,20.10408189193105,21.105094668862925,22.155949393766953,18973
00000000000000004a1d,NA24,126,127,5.87464319123E11,5327422.291,5.7903678183415135,6.078679126720319,6.381345837741474,6.699082746863953,7.032640344585448,18974
00000000000000004a1e,NA24,126,127,5.87464319123E11,5327422.291,57.197891890609135,60.08530518553893,63.118633279135324,66.30526090003109,69.65294057354748,18975
00000000000000004a1f,NA24,126,127,5.87464319123E11,5327422.291,26.339371631084784,27.769583705665976,29.277472121628517,30.86725590159753,32.54338392,18976
00000000000000004a20,NA24,126,127,5.87464319123E11,5327422.291,39.38625688268902,41.72690788468505,44.20822188724361,46.83874958955299,49.627566795376836,18977
00000000000000004a21,NA24,126,127,5.87464319123E11,5327422.291,40.349464087650695,43.068089254971206,45.96988046580348,49.06718975374068,52.37318648415051,18978
00000000000000004a22,NA24,126,127,5.87464319123E11,5327422.291,37.72486647792246,37.59705508,37.46967182488277,37.34272391220618,37.21620690685578,18979
00000000000000004a23,NA24,126,127,5.87464319123E11,5327422.291,20.612909121454578,20.579624890198115,20.546785926911685,20.514394245389063,20.482451657518645,18980
00000000000000004a24,NA24,126,127,5.87464319123E11,5327422.291,79.83975593254674,80.46463649925214,81.09555187835927,81.73255101294936,82.37569855676152,18981
00000000000000004a25,NA24,126,127,5.87464319123E11,5327422.291,30.359234646624074,30.561644443297933,30.766147952993123,30.97276291297637,31.18150733189851,18982
00000000000000004a26,NA24,126,127,5.87464319123E11,5327422.291,85.37874394572955,85.66311845,85.95170421,86.2445348,86.54164135126999,18983
00000000000000004a27,NA24,126,127,5.87464319123E11,5327422.291,62.44950148430266,62.31086029087691,62.172704250460995,62.03503530286232,61.89785147604173,18984
00000000000000004a28,NA24,126,127,5.87464319123E11,5327422.291,27.811434548856308,27.813672525886698,27.81592554529347,27.818195128506126,27.82047995893027,18985
00000000000000004a29,NA24,126,127,5.87464319123E11,5327422.291,41.362276632994075,41.37232173587332,41.382368625331225,41.39241821996883,41.40246960118508,18986
00000000000000004a2a,NA24,126,127,5.87464319123E11,5327422.291,36.30789530702796,36.31671271682751,36.32553202206042,36.33435313,36.34317631780506,18987
00000000000000004a2b,NA24,126,127,5.87464319123E11,5327422.291,21.53727971131821,21.542509870811976,21.54774121771373,21.552974004156038,21.558207810145127,18988
00000000000000004a2c,NA24,126,127,5.87464319123E11,5327422.291,17.84584464585003,17.850178380532743,17.85451291196967,17.858848979837735,17.86318600030102,18989
00000000000000004a2d,NA24,126,127,5.87464319123E11,5327422.291,10.826701428618755,10.829330648650096,10.83196033234253,10.834590911013334,10.837221885051196,18990
00000000000000004a2e,NA24,126,127,5.87464319123E11,5327422.291,7.9443263436844855,7.830262364506876,7.719214864132815,7.611102659,7.5058466079269675,18991
00000000000000004a2f,NA24,126,127,5.87464319123E11,5327422.291,7.041246702016935,6.850738548154119,6.665477049931452,6.485316127116279,6.3101132766491395,18992
00000000000000004a30,NA24,126,127,5.87464319123E11,5327422.291,25.669931112441176,24.94788939069082,24.246285092276533,23.564540073882977,22.90208847225778,18993
00000000000000004a31,NA24,126,127,5.87464319123E11,5327422.291,27.807715807720292,27.077949005631734,26.367829381794834,25.676816512162674,25.004386979413837,18994
00000000000000004a32,NA24,126,127,5.87464319123E11,5327422.291,23.11001595687139,22.408714900381003,21.728794431919365,21.06960014660831,20.430499044285142,18995
00000000000000004a33,NA24,126,127,5.87464319123E11,5327422.291,61.51681302731795,59.59898781597593,57.740950652709635,55.94083947280373,54.19684839345173,18996
00000000000000004a34,NA24,126,127,5.87464319123E11,5327422.291,38.42952613029205,37.24841880678987,36.10361382469659,34.99399802142019,33.918489223782586,18997
00000000000000004a35,NA24,126,127,5.87464319123E11,5327422.291,43.8231717,42.48538593733291,41.18843968,39.93108420481705,38.712112152374104,18998
00000000000000004a36,NA24,126,127,5.87464319123E11,5327422.291,46.66549760000202,45.24094437978764,43.85987909531647,42.52097310717504,41.222939689816755,18999
00000000000000004a37,NA24,126,127,5.87464319123E11,5327422.291,39.43805654031308,38.24925238602722,37.09639078553358,35.97838217978651,34.894169435576075,19000
00000000000000004a38,NA24,126,127,5.87464319123E11,5327422.291,124.32229115351625,121.4086472224836,118.56362180284384,115.78557767354326,113.07293389052188,19001
00000000000000004a39,NA24,126,127,5.87464319123E11,5327422.291,385.10596184970797,376.2235324564338,367.5459845333758,359.0685760359097,350.7867063774793,19002
00000000000000004a3a,NA24,126,127,5.87464319123E11,5327422.291,574.3274478703909,561.080649,548.1393905516344,535.4966142494801,523.1454557110164,19003
00000000000000004a3b,NA24,126,127,5.87464319123E11,5327422.291,614.8073526566975,600.6268910802544,586.7734962,573.2396405175753,560.0179318387306,19004
00000000000000004a3c,NA24,126,127,5.87464319123E11,5327422.291,1848.8679766010164,1806.2240650914837,1764.563725144659,1723.8642551286562,1684.1035440082403,19005
00000000000000004a3d,NA24,126,127,5.87464319123E11,5327422.291,1358.5088766544654,1327.1750294538494,1296.5639053648697,1266.6587857593713,1237.4434632050256,19006
00000000000000004a3e,NA24,126,127,5.87464319123E11,5327422.291,2806.3409708044674,2741.613069213339,2678.3780960671584,2616.6016129433997,2556.2500075465946,19007
00000000000000004a3f,NA24,126,127,5.87464319123E11,5327422.291,1447.614600120944,1414.225518187603,1381.6065908739392,1349.739986979391,1318.608405505361,19008
00000000000000004a40,NA24,126,127,5.87464319123E11,5327422.291,932.1942459444334,910.6932959659609,889.6882672682715,869.1677069739708,849.1204621755695,19009
00000000000000004a41,NA24,126,127,5.87464319123E11,5327422.291,598.1362388398786,584.3402928786135,570.8625486588459,557.6956691430233,544.8324849172977,19010
00000000000000004a42,NA24,126,127,5.87464319123E11,5327422.291,478.68061883017896,472.26398104212274,465.9651149850371,459.7815022475965,453.7106842672019,19011
00000000000000004a43,NA24,126,127,5.87464319123E11,5327422.291,216.92287379449192,215.50497786219194,214.0963526930616,212.69693511676104,211.30665873980462,19012
00000000000000004a44,NA24,126,127,5.87464319123E11,5327422.291,232.07466118003904,230.55772829437115,229.05070765207986,227.55353799564048,226.06615779239937,19013
00000000000000004a45,NA24,126,127,5.87464319123E11,5327422.291,40.55756456084748,40.29246398,40.029096103383516,39.76744952597548,39.5075135,19014
00000000000000004a46,NA24,126,127,5.87464319123E11,5327422.291,33.80479642865538,33.583834949058925,33.36431713688339,33.146234380766224,32.9295773,19015
00000000000000004a47,NA24,126,127,5.87464319123E11,5327422.291,52.63367875530972,52.28964472694036,51.94785728549125,51.608306087075654,51.27097396430299,19016
00000000000000004a48,NA24,126,127,5.87464319123E11,5327422.291,30.315283591291195,30.11713055799024,29.920272487998442,29.724701509345888,29.530408938744777,19017
00000000000000004a49,NA24,126,127,5.87464319123E11,5327422.291,37.44250329,37.197764186068675,36.95462481847135,36.71307536070171,36.47310403010386,19018
00000000000000004a4a,NA24,126,127,5.87464319123E11,5327422.291,12.473805018809283,12.39227137698954,12.311270372361573,12.230798880012266,12.150853769786046,19019
00000000000000004a4b,NA24,126,127,5.87464319123E11,5327422.291,17.691279356447446,17.575802247175847,17.46107927891697,17.347105700050367,17.233876129421137,19020
00000000000000004a4c,NA24,126,127,5.87464319123E11,5327422.291,40.014632148517045,39.763486526732876,39.51394125927818,39.26598564842609,39.01960935511744,19021
00000000000000004a4d,NA24,126,127,5.87464319123E11,5327422.291,26.517674164959192,26.343409703300377,26.17031193202387,25.998370793757825,25.827581570524927,19022
00000000000000004a4e,NA24,126,127,5.87464319123E11,5327422.291,15.017338052070588,14.579455713652447,14.15446678210445,13.741990704888952,13.341658048846373,19023
00000000000000004a4f,NA24,126,127,5.87464319123E11,5327422.291,692.5285925992815,672.0802554085878,652.2356875,632.9770794945056,614.2871225757762,19024
00000000000000004a50,NA24,126,127,5.87464319123E11,5327422.291,210.00836395154226,203.80743704851136,197.78959654997874,191.9494461314948,186.2817418968899,19025
00000000000000004a51,NA24,126,127,5.87464319123E11,5327422.291,65.13426187626986,63.21103704666851,61.344600802157636,59.533274097693436,57.77543185576664,19026
00000000000000004a52,NA24,126,127,5.87464319123E11,5327422.291,107.61746370182377,104.43983854419706,101.35603505261832,98.36328589967538,95.45890727640626,19027
00000000000000004a53,NA24,126,127,5.87464319123E11,5327422.291,73.01988451435444,70.86382148356823,68.77141958,66.74080099329441,64.77014043,19028
00000000000000004a54,NA24,126,127,5.87464319123E11,5327422.291,3.220605694371657,3.139958052151596,3.061671159607983,2.9856754277351154,2.9119031761826073,19029
00000000000000004a55,NA24,126,127,5.87464319123E11,5327422.291,3.4412716769805685,3.4341539785224917,3.427066469364868,3.4200090358339312,3.4129816340235206,19030
00000000000000004a56,NA24,126,127,5.87464319123E11,5327422.291,34.67783567147573,34.54041685746691,34.40390171838759,34.26828437848286,34.13355889502281,19031
00000000000000004a57,NA24,126,127,5.87464319123E11,5327422.291,60.524411773928335,60.137323022594636,59.75315571155026,59.3718888,58.99349896024183,19032
00000000000000004a58,NA24,126,127,5.87464319123E11,5327422.291,28.893637794374598,28.833119225918495,28.77286162,28.712864283312733,28.65312437841156,19033
00000000000000004a59,NA24,126,127,5.87464319123E11,5327422.291,25.47525725000082,25.38261743326199,25.290566094743014,25.199099437948245,25.108212436145607,19034
00000000000000004a5a,NA24,126,127,5.87464319123E11,5327422.291,20.27093681457956,20.17331969229944,20.076389617367912,19.980140097659607,19.88456729917517,19035
00000000000000004a5b,NA24,126,127,5.87464319123E11,5327422.291,23.78741343024533,23.80732267837417,23.82737158663642,23.847560430827517,23.867890722445786,19036
00000000000000004a5c,NA24,126,127,5.87464319123E11,5327422.291,6.533473622042716,6.554923957963498,6.576444769717134,6.598036282251404,6.619698559819654,19037
00000000000000004a5d,NA24,126,127,5.87464319123E11,5327422.291,7.002158187372579,7.025147291772142,7.048211919976344,7.071352344695706,7.094568623724396,19038
00000000000000004a5e,NA24,126,127,5.87464319123E11,5327422.291,7.962243923538103,7.988385140774534,8.014612166635805,8.040925385,8.067325080295928,19039
00000000000000004a5f,NA24,126,127,5.87464319123E11,5327422.291,42.13192204487791,42.27024570084976,42.40902606499664,42.54826128198747,42.687951970423015,19040
00000000000000004a60,NA24,126,127,5.87464319123E11,5327422.291,15.357679747536391,15.408101142116255,15.458688266544124,15.509441510108612,15.56036122200519,19041
00000000000000004a61,NA24,126,127,5.87464319123E11,5327422.291,13.274153551836614,13.31773455,13.361458830389948,13.405326451601589,13.449338109325625,19042
00000000000000004a62,NA24,126,127,5.87464319123E11,5327422.291,12.844755458694715,12.890601828678278,12.936874178415685,12.98359406966765,13.030785587650954,19043
00000000000000004a63,NA24,126,127,5.87464319123E11,5327422.291,22.46508288772038,24.080245747374796,25.81615301435617,27.681845998935458,29.68704526631541,19044
00000000000000004a64,NA24,126,127,5.87464319123E11,5327422.291,9.122618033678558,9.805842503180411,10.54023602,11.3296307,12.178146193989054,19045
00000000000000004a65,NA24,126,127,5.87464319123E11,5327422.291,6.092136514766617,6.548157195157318,7.038318829107496,7.565177771528391,8.131481766299773,19046
